Urbanization_level,Age,Self_efficacy,Inservice_training,Digital_activity,Gender,Information_skills,Teacher_type
3,41,1,1,0.5,1,1.97222222222222,1
3,57,0,0,0.35,0,0.083333333333333,1
3,52,1,1,0.25,0,0.111111111111111,1
3,59, , ,0.325,0,0.520833333333333,1
3,49,1,1,0.5,0,0.861111111111111,1
3,62, , ,0.25,0,0.236111111111111,1
1,62, , ,0.4,1,0.597222222222222,1
3,61,0,0,0.325,0,0.75,1
1,61, , ,0.5,0,0.780555555555556,1
3,45,0.4,0,0.375,0,0.955555555555555,1
1,57, , ,0.725,1,1.05555555555556,1
3,47, , ,0.4,0,1.15277777777778,1
3,36,1,0.6,0.475,1,1.29166666666667,1
3,56, , ,0.4,0,1.31666666666667,1
2,36,1,1,0.6,1,1.72222222222222,1
2,60,0.4,0.2,0.5,1,0.6,1
3,55,0.6,0,0.4,0,0.825,1
1,48, , ,0.55,0,0.836111111111111,1
3,64, , ,0.275,1,0.847222222222222,1
3,35, , ,0.825,0,0.847222222222222,1
2,65, , ,0.525,0,0.908333333333333,1
1,51, , ,0.5,0,1.02777777777778,1
1,31,0, ,0.475,0,1.04166666666667,1
3,62,0,0,0.475,0,1.15694444444444,1
1,54,0.6,0.4,0.225,1,1.23611111111111,1
2,42, , ,0.425,0,1.26388888888889,1
3,32, , ,0.775,0,1.34722222222222,1
3,53, , ,0.625,0,1.375,1
2,36,0.6,0.4,0.45,0,1.38888888888889,1
2,42,0.4,0,0.475,0,1.41666666666667,1
3,57,0.6,0.2,0.55,0,1.41666666666667,1
1,45, , ,0.675,0,1.52777777777778,1
3,30,1,0.8,0.575,0,1.54166666666667,1
1,63, , ,0.325,0,0.4625,1
1,53, , ,0.325,0,0.533333333333333,1
3,57,0,0,0.45,1,0.605555555555556,1
2,37,0,0,0.275,0,0.752777777777778,1
3,63, , ,0.35,0,0.777777777777778,1
3,55, , ,0.45,0,0.791666666666667,1
2,53,0,0,0.55,0,0.819444444444444,1
3,52, , ,0.45,1,0.868055555555556,1
2,45,0,0,0.4,0,0.875,1
1,51,0.2,0,0.5,0,1.13888888888889,1
1,50, , ,0.35,0,1.17222222222222,1
3,34, , ,0.425,1,1.19444444444444,1
3,49,1,1,0.3,0,1.21527777777778,1
2,52,0.8,0.4,0.475,0,1.22222222222222,1
3,42,0,0,0.325,0,1.25555555555556,1
3,32, , ,0.5,1,1.29166666666667,1
3,39, , ,0.375,0,1.31944444444444,1
2,42,1,0.6,0.55,0,1.34722222222222,1
3,55, , ,0.4,0,1.36111111111111,1
3,46,0.6,0.2,0.425,0,1.36666666666667,1
3,55,0.4,0.2,0.425,0,1.42222222222222,1
3,47,0,0,0.425,0,1.47222222222222,1
1,31, , ,0.425,0,1.49305555555556,1
3,37,0.8,0.4,0.55,0,1.55555555555556,1
2,31,1,0.6,0.45,0,1.58888888888889,1
3,32,1,0.4,0.55,0,1.61111111111111,1
3,40,1,1,0.475,0,1.69444444444444,1
1,43,1,1,0.625,1,1.81944444444444,1
3,57, , ,0.425,0,0.436111111111111,1
3,38,0,0,0.35,0,0.611111111111111,1
1,54, , ,0.275,0,0.736111111111111,1
2,54,0.2,0,0.45,0,0.875,1
3,51,0,0,0.525,0,0.888888888888889,1
3,54,0.4,0.2,0.45,0,0.913888888888889,1
3,49, , ,0.525,1,0.930555555555556,1
3,60,0,0,0.275,0,0.963888888888889,1
3,57,0.8,0.8,0.525,0,1,1
1,53, , ,0.35,1,1.0125,1
3,66,0.4,0.4,0.325,0,1.03472222222222,1
1,51,0.4,0,0.425,0,1.04861111111111,1
3,39,0.2,0.2,0.4,0,1.06111111111111,1
1,42, , ,0.4,1,1.09444444444444,1
3,49, , ,0.575,0,1.09583333333333,1
1,64, , ,0.325,0,1.10277777777778,1
1,32, , ,0.5,1,1.11666666666667,1
1,45,0.8,0.4,0.5,0,1.125,1
2,48,1,0.8,0.525,0,1.1375,1
3,52,0,0,0.5,1,1.1375,1
1,54,0,0,0.425,0,1.13888888888889,1
1,58,0.4,0,0.325,0,1.15277777777778,1
3,57,0.6,0.4,0.4,0,1.16666666666667,1
3,52,0.6,0.2,0.475,0,1.19444444444444,1
3,42,1,0,0.35,0,1.22222222222222,1
1,38,0.2,0,0.525,0,1.22916666666667,1
3,61,1,0,0.525,1,1.24166666666667,1
2,36,1,1,0.55,1,1.25,1
2,47,0.8,0,0.475,0,1.25,1
3,66, , ,0.45,0,1.25694444444444,1
3,53,1, ,0.375,0,1.26388888888889,1
2,34,1,0.6,0.625,0,1.26388888888889,1
3,45, , ,0.6,0,1.26944444444444,1
3,32,1,0,0.6,0,1.27777777777778,1
2,38,1,1,0.425,0,1.29166666666667,1
3,36,0.8,0,0.675,0,1.30555555555556,1
2,48,0.2,0,0.4,0,1.30555555555556,1
2,60,1,0,0.5,0,1.3125,1
2,29,1,1,0.55,0,1.3125,1
3,57,0.8,0.2,0.35,0,1.325,1
1,45, , ,0.325,0,1.33333333333333,1
1,52, , ,0.425,0,1.33333333333333,1
3,31,0.6,0,0.475,0,1.34722222222222,1
3,51, , ,0.425,0,1.34722222222222,1
3,55,0.4,0.4,0.55,0,1.35277777777778,1
2,43,0.6,0,0.425,0,1.35416666666667,1
3,52, , ,0.35,0,1.375,1
3,42, , ,0.325,0,1.38888888888889,1
2,53,1,1,0.625,1,1.38888888888889,1
3,46,0.6,0.4,0.375,0,1.39444444444444,1
2,44,1,1,0.75,0,1.39583333333333,1
3,56, , ,0.225,0,1.40277777777778,1
3,31, , ,0.55,1,1.40277777777778,1
3,39,0.8,0.4,0.525,0,1.41666666666667,1
3,39,0.8,0.4,0.525,0,1.41666666666667,1
3,49,0.4,0.2,0.5,0,1.43055555555556,1
3,42,0,0,0.35,0,1.4375,1
2,53, , ,0.525,1,1.44444444444444,1
3,36,1,1,0.6,0,1.44444444444444,1
3,59,0.2,0,0.5,0,1.51388888888889,1
1,39,1,1,0.525,1,1.51388888888889,1
3,36, , ,0.525,0,1.51388888888889,1
3,30, , ,0.55,0,1.55555555555556,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,29,1,0.6,0.375,0,1.56944444444444,1
3,35,0.6,0.2,0.6,0,1.59722222222222,1
3,39, , ,0.45,0,1.61111111111111,1
3,56,0.2,0.2,0.475,0,1.65277777777778,1
3,31,0.6,0.6,0.675,0,1.65277777777778,1
1,61, , ,0.475,0,1.69444444444444,1
3,44,1,0.6,0.625,0,1.69444444444444,1
3,33, , ,0.525,1,1.72222222222222,1
2,34, , ,0.45,0,0.777777777777778,1
3,64, , ,0.35,0,0.881944444444444,1
1,50, , ,0.425,0,0.977777777777778,1
2,45, , ,0.475,0,0.993055555555556,1
2,57, , ,0.425,0,1.02083333333333,1
2,56,0.2,0.2,0.35,0,1.04861111111111,1
2,54, , ,0.425,0,1.05555555555556,1
2,46, , ,0.4,0,1.05555555555556,1
3,49,0.8, ,0.5,0,1.0625,1
3,61,0.2,0,0.45,0,1.08333333333333,1
1,60, , ,0.425,1,1.13888888888889,1
3,56, , ,0.375,0,1.15,1
2,48, , ,0.3,0,1.15972222222222,1
2,58, , ,0.475,1,1.17777777777778,1
1,41, , ,0.45,0,1.20833333333333,1
3,40,0.4,0,0.5,0,1.20833333333333,1
1,63, , ,0.4,0,1.23611111111111,1
2,58,0,0,0.575,0,1.27777777777778,1
3,50,0,0,0.275,0,1.27777777777778,1
3,49, , ,0.4,0,1.28333333333333,1
2,59, , ,0.525,0,1.30833333333333,1
2,31,0.2,0.2,0.525,0,1.33333333333333,1
1,39,0.2,0.2,0.525,0,1.34722222222222,1
3,52,0.8,0.6,0.475,0,1.34722222222222,1
3,29,0.6,0.2,0.675,0,1.35416666666667,1
3,45, , ,0.5,0,1.36111111111111,1
1,57,1,1,0.5,0,1.36111111111111,1
3,30, , ,0.65,0,1.36666666666667,1
3,39, , ,0.55,0,1.375,1
3,41, , ,0.525,0,1.375,1
3,49, , ,0.525,0,1.38888888888889,1
2,41,0.6,0.2,0.3,0,1.38888888888889,1
3,52,0.8,0.8,0.55,0,1.38888888888889,1
2,56,1,1,0.425,0,1.40277777777778,1
1,39,1,0,0.45,0,1.44444444444444,1
3,54,0,0,0.4,0,1.44444444444444,1
1,45,0.6,0.4,0.375,0,1.45138888888889,1
3,43, , ,0.5,0,1.45694444444444,1
3,37, , ,0.475,0,1.47222222222222,1
1,57,0.2,0.2,0.55,0,1.48611111111111,1
1,49, , ,0.575,0,1.49166666666667,1
3,39,1,0.8,0.5,0,1.49305555555556,1
3,35,0.6,0.4,0.4,0,1.49305555555556,1
3,33, , ,0.525,0,1.5,1
3,38, , ,0.5,0,1.52638888888889,1
2,47, , ,0.7,0,1.54166666666667,1
1,37, , ,0.45,0,1.54722222222222,1
1,57,1,1,0.575,0,1.55555555555556,1
3,29,0.8,0.6,0.575,0,1.55555555555556,1
3,50, , ,0.4,1,1.56944444444444,1
3,39,0.2,0,0.575,0,1.58333333333333,1
1,31, , ,0.5,0,1.61111111111111,1
1,29, , ,0.575,0,1.61111111111111,1
2,31,1,0.2,0.525,0,1.625,1
3,43,0.2,0.2,0.45,0,1.64583333333333,1
1,30,0.8,0.4,0.55,0,1.66666666666667,1
3,40,0.2,0,0.575,0,1.69444444444444,1
1,52,0.4,0,0.55,0,1.7,1
2,32,1,1,0.575,0,1.73611111111111,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,36,0.8,0,0.475,0,1.75,1
3,62, , ,0.4,1,0.055555555555556,1
3,55, , ,0.2,1,0.419444444444444,1
3,54,1,1,0.575,0,0.763888888888889,1
1,58, , ,0.65,0,1.02777777777778,1
2,62, , ,0.425,0,0.611111111111111,1
3,51, , ,0.475,0,0.625,1
3,50, , ,0.625,0,0.748611111111111,1
3,64, , ,0.3,0,0.822222222222222,1
3,56, , ,0.45,0,1,1
3,52, , ,0.575,0,1.13888888888889,1
3,52,0.6,0.4,0.6,0,1.46527777777778,1
2,57, , ,0.25,0,0.347222222222222,1
3,47,0.4,0.6,0.35,1,0.665277777777778,1
1,59,1,0.4,0.2,0,0.677777777777778,1
3,47,0,0,0.4,0,0.727777777777778,1
3,50, , ,0.725,0,0.881944444444444,1
2,41, , ,0.8,0,0.888888888888889,1
3,66, , ,0.425,1,0.919444444444445,1
3,65, , ,0.525,0,0.927777777777778,1
3,61,0,0,0.4,0,0.930555555555556,1
1,30, , ,0.525,0,0.963888888888889,1
3,49, , ,0.3,0,1,1
1,65,0.2,0.2,0.3,0,1.01388888888889,1
3,41, , ,0.5,1,1.04166666666667,1
3,49, , ,0.55,0,1.04166666666667,1
1,51, , ,0.225,0,1.05555555555556,1
3,59,1,1,0.525,0,1.08194444444444,1
3,52, , ,0.35,0,1.09722222222222,1
2,53,0.8,0.8,0.575,1,1.09722222222222,1
3,41, , ,0.425,1,1.125,1
3,41,0.8,0.6,0.525,0,1.13888888888889,1
3,51, , ,0.675,0,1.15972222222222,1
2,46, , ,0.475,0,1.16666666666667,1
3,60, , ,0.575,0,1.21527777777778,1
3,51, , ,0.7,1,1.26388888888889,1
2,52,1,1,0.425,0,1.27777777777778,1
1,60,0.6,0.4,0.4,0,1.28333333333333,1
3,66, , ,0.575,1,1.30555555555556,1
3,56, , ,0.45,0,1.3125,1
1,61, , ,0.65,0,1.31944444444444,1
2,46, , ,0.5,0,1.34583333333333,1
3,48,1,0.8,0.575,0,1.5,1
1,49,1,0.8,0.325,0,1.57638888888889,1
2,62, , ,0.375,1,0.388888888888889,1
1,52, , ,0.275,0,0.388888888888889,1
3,50, , ,0.275,0,0.402777777777778,1
1,42, , ,0.65,0,0.513888888888889,1
2,51, , ,0.525,1,0.611111111111111,1
3,51, , ,0.35,0,0.723611111111111,1
3,58,0.8,0,0.4,0,0.847222222222222,1
3,48,0.6,0.2,0.525,0,0.847222222222222,1
2,54, , ,0.45,0,0.865277777777778,1
3,44,1,1,0.6,0,0.866666666666667,1
3,44, , ,0.475,0,0.866666666666667,1
2,56, , ,0.4,1,0.866666666666667,1
2,49, , ,0.475,0,0.868055555555556,1
3,52, , ,0.65,0,0.872222222222222,1
3,64,1,0,0.475,0,0.875,1
1,54,0.2,0.2,0.525,0,0.902777777777778,1
2,53, , ,0.475,0,0.902777777777778,1
2,62,0,0,0.4,1,0.913888888888889,1
2,50, , ,0.325,1,0.930555555555556,1
3,51,0.8,0.4,0.375,0,0.930555555555556,1
3,50,0.6,0.4,0.4,0,0.936111111111111,1
2,62,0.8,0,0.35,0,0.997222222222222,1
1,65,0,0,0.425,0,1.0125,1
3,48,0,0,0.45,0,1.02083333333333,1
2,35, , ,0.55,0,1.02777777777778,1
3,63, , ,0.425,0,1.02777777777778,1
1,51,0.6,0,0.225,0,1.02777777777778,1
3,48, , ,0.55,1,1.03472222222222,1
3,43, , ,0.525,0,1.05416666666667,1
3,58, , ,0.475,0,1.05555555555556,1
3,56, , ,0.675,0,1.05555555555556,1
3,48,0.2,0.2,0.375,0,1.08333333333333,1
3,29, , ,0.5,0,1.10416666666667,1
3,37,1,1,0.475,0,1.11111111111111,1
3,64,0.6,0.6,0.425,0,1.19444444444444,1
3,45, , ,0.65,1,1.25555555555556,1
3,33,0.8,0.2,0.625,0,1.27777777777778,1
3,56, , ,0.525,0,1.28472222222222,1
2,50, , ,0.425,0,1.36111111111111,1
3,31,1,0.4,0.575,0,1.36805555555556,1
3,58, , ,0.525,0,1.37361111111111,1
3,27, , ,0.4,0,1.38888888888889,1
3,55,0.2,0.2,0.55,0,1.40277777777778,1
2,55,0.2,0,0.525,1,1.42361111111111,1
3,40, , ,0.5,0,1.45,1
3,47, , ,0.525,0,1.48611111111111,1
1,51, , ,0.725,0,1.53472222222222,1
3,29,0.8,0,0.625,0,1.625,1
3,39,1,1,0.325,0,0.194444444444444,1
1,61,1,0,0.55,0,0.525,1
2,36, , ,0.475,0,0.597222222222222,1
1,56, , ,0.375,0,0.611111111111111,1
3,50,0,0,0.425,0,0.616666666666667,1
1,42, , ,0.425,0,0.652777777777778,1
3,58, , ,0.375,0,0.6625,1
3,45, , ,0.575,0,0.697222222222222,1
3,40, , ,0.575,0,0.708333333333333,1
3,49,0.6,0,0.3,0,0.805555555555556,1
2,41, , ,0.425,0,0.811111111111111,1
3,43, , ,0.525,0,0.819444444444444,1
3,52,0,0,0.475,0,0.826388888888889,1
2,59, , ,0.55,0,0.833333333333333,1
1,47, , ,0.275,0,0.838888888888889,1
1,57, , ,0.55,0,0.845833333333333,1
3,52,0.6,0.2,0.475,0,0.872222222222222,1
2,58, , ,0.5,1,0.875,1
3,62, , ,0.3,0,0.908333333333333,1
1,47, , ,0.275,0,0.913888888888889,1
3,64, , ,0.375,1,0.916666666666667,1
2,44, , ,0.575,0,0.930555555555556,1
3,42, , ,0.4,0,0.944444444444444,1
1,46,0.4,0,0.375,0,0.95,1
3,60,0.6,0,0.475,0,0.963888888888889,1
3,54, , ,0.3,1,0.963888888888889,1
3,54, , ,0.375,0,0.969444444444444,1
3,36,1,1,0.375,0,0.977777777777778,1
3,47, , ,0.525,0,0.977777777777778,1
1,60,0,0,0.3,0,0.984722222222222,1
1,53,0.6,0,0.475,0,0.998611111111111,1
3,56,1,0,0.55,0,1.01388888888889,1
3,57,0.8,0.8,0.65,0,1.01805555555556,1
3,54, , ,0.4,1,1.03333333333333,1
3,40,0.8,0,0.55,0,1.04166666666667,1
1,51, , ,0.55,0,1.04166666666667,1
2,65, , ,0.725,0,1.04166666666667,1
3,42, , ,0.325,0,1.04861111111111,1
2,53, , ,0.45,0,1.05555555555556,1
2,54,0.2,0,0.35,0,1.05555555555556,1
3,59, , ,0.3,0,1.05555555555556,1
1,53,1,1,0.45,0,1.0625,1
3,53,0,0,0.45,0,1.08333333333333,1
3,55, , ,0.525,0,1.0875,1
3,45, , ,0.525,0,1.11111111111111,1
3,49, , ,0.45,0,1.13888888888889,1
3,48,1,0,0.475,0,1.13888888888889,1
3,42,0.4,0,0.575,0,1.14444444444444,1
1,59, , ,0.45,0,1.14583333333333,1
3,58,0.4,0.2,0.375,1,1.15277777777778,1
3,38, , ,0.525,0,1.17222222222222,1
3,49,1,0.4,0.475,1,1.17222222222222,1
3,37,1,1,0.5,1,1.18055555555556,1
3,62, , ,0.25,0,1.18611111111111,1
3,55, , ,0.475,0,1.19027777777778,1
3,39,0,0,0.525,0,1.19444444444444,1
3,26,1,1,0.675,0,1.19444444444444,1
3,59,1, ,0.5,0,1.21111111111111,1
2,55, , ,0.5,0,1.2125,1
3,34, , ,0.425,0,1.22222222222222,1
3,43,0.6,0,0.425,0,1.22222222222222,1
2,55, , ,0.325,0,1.22222222222222,1
3,40,0,0,0.5,0,1.23611111111111,1
1,51, , ,0.55,0,1.23611111111111,1
3,51,0.8,0.8,0.675,0,1.23611111111111,1
2,51,0.4,0.2,0.4,0,1.23611111111111,1
2,29,0, ,0.55,0,1.25,1
3,43,0.8,0.2,0.425,0,1.25,1
1,55,0,0,0.5,1,1.26388888888889,1
3,39,0.6,0.6,0.5,0,1.27083333333333,1
2,55, , ,0.225,0,1.27083333333333,1
3,43,0.4,0,0.525,0,1.27083333333333,1
3,28, , ,0.425,0,1.27361111111111,1
3,49,0.4,0.2,0.475,0,1.27777777777778,1
3,29, , ,0.4,0,1.27777777777778,1
3,36,0,0,0.425,0,1.27777777777778,1
3,51,0,0,0.425,0,1.27777777777778,1
3,61,1,0.4,0.425,0,1.28333333333333,1
3,41,0.4,0.2,0.525,0,1.28472222222222,1
3,31, , ,0.6,0,1.28472222222222,1
3,49, , ,0.575,1,1.28472222222222,1
3,54, , ,0.625,0,1.29027777777778,1
3,60,0.8,0.4,0.675,0,1.29166666666667,1
1,50, , ,0.6,1,1.29722222222222,1
3,47, , ,0.35,0,1.30555555555556,1
3,48, , ,0.35,1,1.30555555555556,1
3,34, , ,0.45,0,1.30555555555556,1
3,34, , ,0.575,1,1.30555555555556,1
1,39,0.8,0.4,0.575,0,1.31111111111111,1
3,50, , ,0.4,0,1.31111111111111,1
3,27, , ,0.525,0,1.31944444444444,1
3,50,1,1,0.525,1,1.31944444444444,1
1,48,0.8,0.4,0.375,1,1.32638888888889,1
3,37, , ,0.475,0,1.32638888888889,1
3,48,1,0.4,0.425,0,1.33333333333333,1
2,56, , ,0.5,1,1.33333333333333,1
3,49, , ,0.5,0,1.33888888888889,1
3,36,0.6,0,0.5,0,1.33888888888889,1
2,56, , ,0.425,0,1.34027777777778,1
2,38,0.6,0,0.475,0,1.34027777777778,1
1,39,0.6,0.6,0.55,1,1.34583333333333,1
3,48, , ,0.5,0,1.36111111111111,1
1,54,0.8,0,0.55,1,1.36111111111111,1
3,55,0.8,0.6,0.45,0,1.375,1
1,40,0.4,0.2,0.45,0,1.38194444444444,1
3,39,0.8,0.6,0.475,0,1.38194444444444,1
1,61,0.2, ,0.4,1,1.38888888888889,1
1,47,1, ,0.425,0,1.39583333333333,1
1,49,0,0,0.65,0,1.40138888888889,1
3,53,0.8,0.4,0.475,0,1.40277777777778,1
2,51,0,0,0.55,0,1.40972222222222,1
3,32,0.8,0.8,0.55,0,1.40972222222222,1
1,45,1,1,0.5,0,1.41666666666667,1
3,30, , ,0.525,0,1.45138888888889,1
1,55,0,0,0.275,1,1.45833333333333,1
2,54,0.2,0.2,0.375,0,1.47222222222222,1
3,40,0.8,0.4,0.55,0,1.47222222222222,1
2,49,0.8,0.4,0.55,0,1.47222222222222,1
1,29, , ,0.55,0,1.48611111111111,1
3,55,1,1,0.5,0,1.48611111111111,1
3,41,0.6,0,0.525,1,1.48888888888889,1
1,49,0.2,0.8,0.35,0,1.49305555555556,1
2,45,0.6,0.4,0.525,0,1.5,1
2,43, , ,0.525,1,1.5,1
3,47,0.6,0.2,0.55,0,1.50694444444444,1
3,54, , ,0.575,0,1.50694444444444,1
3,31,1,0.4,0.475,0,1.51944444444444,1
3,58,0.8,0.6,0.45,0,1.53472222222222,1
3,57,0.6,0.6,0.625,0,1.54166666666667,1
3,44,1,1,0.45,0,1.55555555555556,1
3,31, , ,0.525,1,1.56944444444444,1
1,26, , ,0.45,0,1.58333333333333,1
3,43, , ,0.625,0,1.58333333333333,1
2,49, , ,0.5,0,1.61111111111111,1
3,48,0.4,0,0.5,0,1.61111111111111,1
3,48,0.8,0.4,0.425,0,1.61111111111111,1
3,28,1,1,0.625,0,1.61805555555556,1
3,28,0.8,0.6,0.525,0,1.61805555555556,1
2,39,0.4,0,0.475,0,1.625,1
3,42,1,0,0.675,0,1.63888888888889,1
2,56,0.8,0.6,0.55,0,1.65277777777778,1
3,39,0.4,0.2,0.55,0,1.66666666666667,1
1,44, , ,0.35,0,1.68055555555556,1
3,29,0.8,0.2,0.425,0,1.69444444444444,1
3,33, , ,0.525,1,1.79861111111111,1
1,58, , ,0.65,0,1.80555555555556,1
3,35, , ,0.675,1,1.83333333333333,1
2,43, , ,0.4,0,0.630555555555556,1
3,57, , ,0.4,0,0.694444444444444,1
3,45, , ,0.55,0,0.736111111111111,1
3,44, , ,0.35,0,0.755555555555556,1
3,49,0,0.2,0.55,0,0.763888888888889,1
1,58, , ,0.3,0,0.802777777777778,1
3,55,1,0,0.475,1,0.859722222222222,1
2,39, , ,0.525,0,0.879166666666667,1
3,60,0.4,0.2,0.4,0,0.881944444444444,1
2,48,0.2,0,0.4,1,0.888888888888889,1
1,33, , ,0.55,0,0.913888888888889,1
2,39,0.8,0.2,0.4,0,0.969444444444444,1
3,60, , ,0.475,1,0.970833333333333,1
3,50,0.8,0.8,0.525,1,0.991666666666667,1
3,56,0,0,0.4,0,1.00694444444444,1
3,41, , ,0.475,0,1.02083333333333,1
3,47, , ,0.625,0,1.03333333333333,1
3,58,1,1,0.4,0,1.03333333333333,1
3,49, , ,0.55,0,1.03888888888889,1
1,30,0.8,0.2,0.425,0,1.04166666666667,1
3,52, , ,0.45,1,1.04861111111111,1
3,47,0.8,0.8,0.475,0,1.05555555555556,1
3,41, , ,0.35,1,1.0625,1
3,44, , ,0.325,0,1.09722222222222,1
2,64, , ,0.525,0,1.09722222222222,1
1,34, , ,0.425,0,1.12361111111111,1
3,39,0,0,0.475,0,1.125,1
1,45, , ,0.4,0,1.13194444444444,1
2,31, , ,0.475,1,1.13888888888889,1
3,34,0.6,0.2,0.4,0,1.17222222222222,1
3,53,0.2,0.2,0.6,0,1.17222222222222,1
3,34, , ,0.525,0,1.18055555555556,1
3,54,0,0,0.325,0,1.1875,1
3,52,0.2,0.2,0.5,0,1.1875,1
2,39,1,0.4,0.525,0,1.19444444444444,1
3,38,0.2,0.2,0.4,0,1.19444444444444,1
3,26,0.4,0.2,0.525,0,1.20138888888889,1
3,36,1,1,0.4,0,1.20138888888889,1
3,53, , ,0.325,0,1.21527777777778,1
2,52,0.2,0,0.55,0,1.21666666666667,1
3,42, , ,0.375,0,1.23611111111111,1
3,41,0.2,0.2,0.425,0,1.23611111111111,1
3,39, , ,0.45,0,1.23611111111111,1
3,38,0.4,0.2,0.475,0,1.25,1
3,44,0,0,0.375,0,1.25555555555556,1
3,60, , ,0.3,0,1.26388888888889,1
2,39,0,0,0.45,0,1.26388888888889,1
3,39,0.2,0,0.625,0,1.27638888888889,1
3,39,0.8,0.8,0.5,0,1.27777777777778,1
1,39,0.6,0.6,0.575,0,1.27777777777778,1
3,38, , ,0.35,0,1.28472222222222,1
3,44,0.8,0,0.325,1,1.28472222222222,1
2,49, , ,0.475,0,1.28472222222222,1
3,44,1,1,0.675,1,1.28472222222222,1
3,52,0.6,0.4,0.4,0,1.29166666666667,1
3,41, , ,0.425,0,1.29166666666667,1
3,32, , ,0.5,0,1.29861111111111,1
3,37, , ,0.375,0,1.30416666666667,1
3,42, , ,0.675,0,1.31944444444444,1
3,41, , ,0.35,0,1.325,1
2,51, , ,0.7,0,1.33055555555556,1
3,42, , ,0.475,0,1.33194444444444,1
1,43,0.4,0.2,0.375,1,1.33194444444444,1
1,52,1,1,0.65,0,1.33194444444444,1
1,41,0,0,0.525,0,1.33333333333333,1
3,42, , ,0.7,1,1.3375,1
2,55,0.8,0.2,0.425,1,1.34722222222222,1
3,50,1,1,0.425,1,1.34722222222222,1
2,37,1,1,0.5,0,1.36111111111111,1
3,42,1,0,0.45,1,1.36111111111111,1
3,39, , ,0.525,0,1.36805555555556,1
3,52,0.6,0.6,0.525,0,1.375,1
3,58,0.2,0,0.525,0,1.375,1
1,36, , ,0.6,0,1.375,1
2,46,1,1,0.55,0,1.38055555555556,1
3,45,0.8,0,0.525,0,1.38888888888889,1
3,55,0,0,0.45,1,1.38888888888889,1
3,35, , ,0.6,0,1.38888888888889,1
1,51,0.6,0,0.4,0,1.38888888888889,1
3,41,0.6,0,0.55,0,1.39583333333333,1
3,40,1,0.2,0.55,0,1.4,1
3,39,0.8,0.4,0.45,0,1.40972222222222,1
3,58,0.2,0,0.475,0,1.41666666666667,1
3,51, , ,0.325,0,1.42916666666667,1
1,53, , ,0.475,0,1.43055555555556,1
3,48,0,0,0.4,0,1.4375,1
1,45,0.8,0.2,0.55,0,1.44166666666667,1
3,49, , ,0.525,0,1.44444444444444,1
3,56,1,0,0.525,1,1.45138888888889,1
3,29, , ,0.575,0,1.45138888888889,1
3,49,0.6,0.4,0.375,0,1.45833333333333,1
3,57, , ,0.55,0,1.45833333333333,1
3,36,1,1,0.55,1,1.45833333333333,1
1,41, , ,0.4,0,1.46527777777778,1
3,44,0,0,0.425,0,1.47222222222222,1
3,48,0.8,0,0.55,0,1.47222222222222,1
3,29,1,0.2,0.675,1,1.47916666666667,1
3,40,0.6,0.6,0.575,0,1.47916666666667,1
2,46, , ,0.625,0,1.48611111111111,1
3,36, , ,0.45,0,1.48611111111111,1
3,33,1,1,0.625,0,1.5,1
2,41, , ,0.375,0,1.52083333333333,1
3,42,0.4,0,0.55,0,1.52083333333333,1
3,45,1,0.8,0.575,0,1.52777777777778,1
3,47,0.6,0.2,0.65,0,1.52777777777778,1
3,46,1,1,0.3,0,1.54861111111111,1
3,46, , ,0.425,0,1.55555555555556,1
3,32,0.8,0.4,0.5,1,1.55555555555556,1
2,49,1,1,0.475,0,1.5625,1
3,41,0.6,0.6,0.5,0,1.56805555555556,1
2,28,0.4,0.2,0.475,0,1.56944444444444,1
3,37, , ,0.55,0,1.56944444444444,1
3,29,1,1,0.525,0,1.58333333333333,1
3,39, , ,0.475,0,1.58333333333333,1
3,35,1,0.2,0.675,1,1.58333333333333,1
1,47,0.6,0.4,0.6,0,1.61111111111111,1
1,45,0.4,0,0.65,1,1.61111111111111,1
3,57,1,0.2,0.5,1,1.61805555555556,1
3,40,1,1,0.525,0,1.625,1
3,56, , ,0.575,0,1.63888888888889,1
3,37,0.8,0.6,0.475,0,1.64583333333333,1
3,48,0.6,0.2,0.6,1,1.65277777777778,1
3,33,1,1,0.475,0,1.65972222222222,1
3,40,0.8,0.6,0.575,1,1.66388888888889,1
1,44, , ,0.6,0,1.66666666666667,1
3,39, , ,0.475,1,1.67361111111111,1
3,42,0.4,0.2,0.4,0,1.67361111111111,1
3,42, ,0.6,0.425,0,1.67361111111111,1
3,29, , ,0.525,0,1.68055555555556,1
3,32,0.6,0.2,0.525,0,1.69444444444444,1
2,58, , ,0.525,1,1.69444444444444,1
3,49,0.2,0.2,0.425,0,1.72222222222222,1
3,41, , ,0.575,0,1.73472222222222,1
